date;TRIL;CSGS;BSET;FNHC;ADES;TRIB;OPOF;BLDR;IPAR;SBAC;ULBI;BCML;DOX;SNPS;BKYI
2011-11-29;1.581;12.26874534;5.349544393;2.453664895;7.225460742;9.368540366;8.436991761;1.42;12.63944306;39.25503675;4.36;6.75;24.64285557;27.04;1.992
2011-11-30;1.581;13.05167368;5.349544393;2.453754122;7.766424557;9.530890199;8.368676039;1.55;14.53960094;40.63641653;4.55;6.75;25.05992947;27.97;2.04
2011-12-01;1.581;12.88820513;5.383189326;2.418063153;7.747509738;9.645490081;8.223505128;1.55;14.68380935;40.56685064;4.62;6.75;25.27290338;27.5;1.92
2011-12-02;1.581;12.89680874;5.430292232;2.423416798;7.732377883;9.645490081;8.283281385;1.7;15.10795173;41.08362581;4.67;6.75;25.25515555;27.44;1.8
2011-12-05;1.581;13.12050255;5.450479192;2.409140411;7.683199354;9.865139855;8.283281385;1.83;15.43878279;40.98424597;4.64;6.75;25.45925554;27.62;1.68
2011-12-06;1.581;13.01725925;5.470666152;2.426985895;7.603757116;10.00838971;8.283281385;1.87;15.36243716;41.22275758;4.62;6.75;25.006686;27.49;1.68
2011-12-07;1.581;13.10329533;5.430292232;2.418063153;7.448655603;9.941539777;7.950242237;1.89;15.70175107;40.86499016;4.51;7;24.87357731;27.74;1.56
2011-12-08;1.176;12.63009688;5.309170473;2.435908638;7.33516669;9.788739934;7.770913464;1.84;15.43029994;40.20908322;4.41;7;24.38551211;27.65;1.5024
2011-12-09;1.176;12.98284482;5.410105273;2.498367833;7.562144515;9.979739737;7.839229187;1.92;15.82051094;40.33827701;4.45;6.85;24.85582948;28.02;2.04
2011-12-12;1.176;12.79356544;5.322628446;2.453754122;7.403260038;9.970189747;7.839229187;1.94;15.82051094;40.19914523;4.5;6.85;24.802586;27.38;1.9656
2011-12-13;1.176;12.61288966;5.383189326;2.453754122;7.482702276;9.951089767;7.813610791;1.82;15.68478538;39.98050959;4.27;6.85;24.68722514;26.97;1.92
2011-12-14;1.176;12.32036698;5.437021219;2.435908638;7.210328887;9.931989786;7.787992395;1.78;15.21822875;39.64261813;4.33;6.85;24.62510775;26.68;2.0376
2011-12-15;1.176;12.46662832;5.356273379;2.418063153;7.558361551;9.931989786;7.856308118;1.72;15.4218171;39.77181192;4.13;7;24.55411645;26.73;1.68
2011-12-16;1.596;12.44942111;5.416834259;2.498367833;7.562144515;9.941539777;7.856393513;1.78;15.44726564;39.71218402;4.1;7;24.38551211;26.88;1.632
2011-12-19;1.596;12.19131286;5.396647299;2.391294926;8.360349864;9.788739934;7.899005445;1.77;14.99767471;39.32460264;4.1;7;24.27015124;26.49;1.56
2011-12-20;1.596;12.70752936;5.437021219;2.426985895;8.666769927;9.867049853;7.941702771;1.93;13.90338736;41.31219944;4.19;7;24.63398166;27.39;1.56
2011-12-21;1.596;12.60428606;5.322628446;2.426985895;8.579761761;9.931989786;8.155189405;2.05;12.92785988;41.98798235;4.11;6.9;24.79371209;26.75;1.56
2011-12-22;1.596;12.74194379;5.451923064;2.426985895;8.318737263;9.931989786;8.334518177;1.98;13.00420551;41.97804437;4.08;6.9;25.17529034;27.21;1.5
2011-12-23;1.596;12.78496183;5.509387339;2.44483138;8.553281014;9.788739934;8.411373365;2.04;13.3774508;42.17680405;4.14;6.9;25.06880338;27.32;1.68
2011-12-27;1.596;12.71613296;5.502204304;2.453754122;8.674335854;9.779189943;8.409238499;2;13.34351941;42.68364123;4.1;6.9;25.43263381;27.36;1.68
2011-12-28;1.596;12.29455616;5.502204304;2.516213318;8.432226175;9.760089963;8.428452296;1.95;13.00420551;42.22649397;4.01;6.9;25.0776773;26.96;1.56
2011-12-29;1.596;12.53545719;5.301079343;2.587595256;8.647855108;9.740989983;8.479689088;2.06;13.27708064;42.65382728;3.96;6.9;25.19303816;27.05;1.44
2011-12-30;1.596;12.65590771;5.380092721;2.64113171;8.564629906;9.721890002;8.624859999;2.04;13.26855329;42.69357921;4.02;6.85;25.31727294;27.2;1.68
2012-01-03;1.596;12.9656376;5.459106098;2.72143639;8.50788545;9.645490081;8.53092588;2.06;13.28560799;42.83271099;4.02;6.85;25.26402946;26.99;1.416
2012-01-04;1.596;12.81937626;5.523753407;2.80174107;8.50788545;9.58819014;8.496768019;2.05;13.17475246;42.89233889;4.02;6.85;25.2906512;26.49;1.4904
2012-01-05;1.596;12.92261956;5.602766785;2.766050101;8.485187667;9.549990179;8.496768019;2.09;13.13211572;42.86252494;4.11;6.85;25.29952511;26.85;1.668
2012-01-06;1.596;12.81077265;5.602766785;2.838324314;8.598676579;9.454490277;8.496768019;2.15;13.05963327;42.88240091;4.12;6.85;25.37939033;26.87;1.8
2012-01-09;1.596;13.01725925;5.509387339;2.80174107;8.44735803;9.635940091;8.454070692;2.14;13.20033451;43.28985825;4.05;6.85;25.50362511;27.04;1.92
2012-01-10;1.596;13.34419636;5.602766785;2.91773672;8.004751272;9.876122344;8.471149623;2.16;13.53290107;43.97557915;4.07;6.85;25.71659901;27.47;1.8
2012-01-11;1.596;13.41302523;5.588400717;2.926659462;8.125806112;9.989289727;8.496768019;2.3;13.19180716;44.14452488;4.02;6.85;25.51249902;27.69;1.92
2012-01-12;1.77;13.55928657;5.595583751;2.899891235;8.084193511;10.03703968;8.300360316;2.4;13.20886186;44.4426644;4.07;7;25.65448162;27.81;1.92
2012-01-13;1.77;13.44743966;5.667414094;2.926748689;8.038797946;10.14208957;8.300360316;2.39;12.88482264;44.28365665;4.12;7;25.7077251;27.81;1.728
2012-01-17;1.77;13.51626853;5.7105123;2.95512301;7.978270526;10.05613966;8.325978712;2.68;13.89957703;44.28365665;4.12;7;25.91182509;28.02;1.92
2012-01-18;1.77;13.63671904;5.688963197;2.944504946;7.970704599;9.874689845;8.112492078;2.65;14.00190521;44.78055585;4.09;6.95;25.87632944;28.49;1.92
2012-01-19;1.77;13.54207935;5.703329266;2.944504946;7.993402381;9.750539973;7.90754491;2.55;13.78019416;45.10850932;4.1;6.95;25.94732074;28.82;1.74
2012-01-20;1.77;13.55068296;5.753610506;2.944415719;7.978270526;9.817389904;8.14664994;2.5;14.07865134;44.691114;4.21;6.95;26.08930335;29.2;1.74
2012-01-23;1.77;13.53347575;5.746427472;2.944504946;8.019883127;9.807839914;8.325978712;2.52;13.89957703;44.73086593;4.35;6.95;26.17804247;29.2;2.148
2012-01-24;1.77;13.61951183;5.466289133;2.91773672;8.008534236;9.826939894;8.325978712;2.64;14.27478034;44.45260238;4.3;6.71;26.27565551;29.14;2.148
2012-01-25;1.785;13.72275513;5.545302511;2.908813977;8.309279853;9.865139855;8.325978712;2.6;14.90580408;44.80043182;4.58;6.71;26.35552073;29.19;2.148
2012-01-26;1.785;13.93784533;5.732061403;2.899891235;8.227946133;9.817389904;8.377215504;2.49;14.6244016;44.72092795;4.22;6.71;26.24015986;29.18;1.7496
2012-01-27;1.785;14.03248502;5.803891747;2.855277524;8.768909948;9.951089767;8.624859999;2.52;14.70967508;45.53584264;4.33;6.71;26.35552073;29.23;1.7496
2012-01-30;1.785;13.92924172;5.746427472;2.694668163;8.704599564;9.836489885;8.624859999;2.52;14.41974525;45.38677288;4.16;6.71;26.2667816;29.07;1.92
2012-01-31;1.785;13.99807059;5.803891747;2.783895586;8.303605408;9.989289727;8.77003091;2.53;14.24067095;45.4364628;4.17;6.72;26.124799;29.17;1.86
2012-02-01;1.785;14.20455719;5.753610506;2.882045751;7.906394215;9.951089767;8.539465346;2.66;14.8375853;45.40664884;4.28;7;26.41763812;29.49;1.728
2012-02-02;1.656;14.29919688;5.775159609;2.873123008;7.959355707;9.951089767;8.684636256;2.83;15.09340573;45.26751707;4.45;7;26.61286419;29.58;1.86
2012-02-03;1.656;14.58311595;5.760793541;2.873123008;7.989619417;9.979739737;8.684636256;2.98;15.22131595;45.28739304;4.6;7;26.41763812;29.63;1.728
2012-02-06;1.656;14.65194482;5.760793541;2.935582204;7.974487562;9.922439796;8.624859999;3.04;14.91433143;45.16813723;4.7;7.15;26.61286419;29.74;1.68
2012-02-07;1.656;14.91865667;5.811074781;2.935582204;8.004751272;9.865139855;8.624859999;3.08;14.75231182;45.01906747;4.62;7.15;26.7548468;29.76;1.68
2012-02-08;1.656;14.0066742;5.783204608;2.91773672;8.07284462;9.836489885;8.752951979;3.1;14.64998365;44.95943956;4.67;7.15;26.94119896;30.03;1.9128
2012-02-09;1.656;13.81739482;5.839806918;2.945040311;8.129589076;9.807839914;8.624859999;3.08;14.8205306;45.1880132;4.67;7.15;26.8968294;30.25;1.9128
2012-02-10;1.656;13.54207935;5.868539056;2.953427689;7.963138671;9.712340012;8.940820217;3;14.41121791;44.90974964;4.65;7.15;26.93232505;30.06;1.9032
2012-02-13;1.17;13.77437678;5.854172987;2.980195915;8.038797946;9.731439993;8.940820217;3.05;14.54765547;45.19795118;4.66;7.15;26.93232505;30.13;1.728
2012-02-14;1.17;13.68834069;5.839718239;3.07834608;8.038797946;9.60729012;8.855425563;2.92;14.54765547;45.10850932;4.8;7.15;27.04768592;30.37;1.8
2012-02-15;1.17;13.58509739;5.861400361;3.301414637;8.106891293;9.444940287;8.573623207;2.83;14.48796404;45.1880132;4.77;7.15;27.14529896;30.21;1.7976
2012-02-16;1.17;13.93784533;5.854172987;3.122959792;8.250643915;9.740989983;8.992057009;2.98;15.21278861;45.97311393;4.67;7.15;27.39376851;30.44;1.8
2012-02-17;1.38;13.87762007;5.890309857;3.122959792;8.239295024;9.674140051;9.384872415;2.97;14.88874939;45.98305191;4.67;7.15;27.22516417;30.35;2.04
2012-02-21;1.38;14.0066742;5.890309857;2.953427689;8.352783936;9.540440189;9.222622573;2.79;14.57323751;46.72840071;4.73;7.5;27.28728156;30.39;2.04
2012-02-22;1.38;14.07550306;5.868627735;2.944504946;8.575978797;9.397190336;9.15430685;2.69;14.60734691;46.46007515;4.98;7.5;27.30502939;30.63;2.04
2012-02-23;1.38;14.1099175;5.897537231;2.935582204;8.662986963;9.416290317;8.966438613;2.99;14.95696817;46.66877281;4.88;7.5;27.36714677;30.51;1.728
2012-02-24;1.38;13.98086337;5.898982706;2.882045751;8.776475875;9.464040268;8.966438613;3.12;14.70967508;46.549517;5.13;7.5;27.37602069;30.69;1.92
2012-02-27;1.38;13.95505255;5.890309857;2.882045751;8.697033637;9.530890199;9.00913594;3.08;14.79494856;46.61908289;5.3;7.99;27.26065982;30.62;1.92
2012-02-28;1.38;14.01527781;5.940901476;3.006964142;8.651638072;9.60729012;9.300860341;3.15;14.56471017;47.30480379;5.12;7.99;27.30502939;30.82;2.04
2012-02-29;1.38;13.77437678;5.977038346;3.096102337;8.500319522;9.655040071;8.940494904;3.06;14.38563586;46.63895886;4.93;7.99;27.21629026;30.47;2.04
2012-03-01;1.38;13.8001876;5.977038346;3.033732369;8.780258839;9.57864015;8.889014127;3.03;14.26625299;46.75821467;5.06;7.99;27.33165112;30.27;2.04
2012-03-02;1.38;13.63671904;6.027629965;3.041762837;9.158555213;9.57864015;8.889014127;3.09;13.83135825;46.80790459;4.99;7.6;27.18079461;29.93;1.8
2012-03-05;1.38;13.85180925;6.02040259;3.060500596;9.412013783;9.731439993;8.889014127;3.17;13.92515908;47.30480379;5.07;7.6;27.10092939;29.56;1.8
2012-03-06;1.38;13.61090822;5.999443206;3.006964142;9.177470031;9.635940091;8.708831408;3.09;13.72050273;47.22529991;5.08;7.6;26.66610767;29.28;2.04
2012-03-07;1.38;13.64532265;5.986795301;3.015886885;8.708382528;9.788739934;9.223639176;3.18;13.76313947;47.76195105;5.09;7.6;26.88795549;29.56;2.04
2012-03-08;1.38;13.593701;6.048589349;3.015886885;8.908879606;9.903339816;9.034876328;3.26;13.88252234;48.83028433;5.05;7.6;27.12755113;29.87;2.04
2012-03-09;1.38;13.76577317;6.078221583;3.140805276;9.173687068;9.989289727;9.32660073;3.3;14.00190521;49.36196647;5.06;7.6;27.26953373;30.11;1.68
2012-03-12;1.38;13.75716956;6.133727816;3.158650761;9.28717598;10.02748969;9.438142413;3.29;13.95074112;49.31227655;5.1;7.6;27.20741635;30.18;2.04
2012-03-13;1.38;13.93784533;6.143267949;3.203264472;9.816790903;10.03703968;9.438142413;3.5;13.91663173;49.74954785;5.09;7.6;27.41151634;30.74;1.92
2012-03-14;1.68;13.84320564;6.157722698;3.176496245;9.884884251;10.03703968;9.494771267;3.59;13.54142842;49.41165639;5.13;7.6;27.10092939;30.43;1.92
2012-03-15;1.59;13.81739482;6.17940482;3.162576767;9.862186468;9.998839718;9.494771267;3.85;13.6437566;49.3420905;5.24;7.6;27.48250764;30.77;1.704
2012-03-16;1.59;13.68834069;6.21554169;3.27464641;10.00215613;9.989289727;9.369501377;4;13.49879168;49.63029204;5.25;7.6;27.5978685;30.35;1.704
2012-03-19;1.59;13.77437678;6.309497553;3.221109957;9.483890094;9.912889806;9.369501377;4.17;13.53290107;49.86880365;5.19;7.6;27.68660763;30.4;2.04
2012-03-20;1.59;13.54207935;6.309497553;3.266437487;9.336354509;9.865139855;9.189318658;4.26;13.24297125;49.8389897;5.24;7.6;27.60674242;30.19;1.92
2012-03-21;1.59;13.45604327;6.323952301;3.301414637;9.268261161;9.874689845;9.189318658;4.4;12.90187733;50.06756333;5.14;7.6;27.63336416;30.2;1.92
2012-03-22;1.59;13.43883605;6.381771293;3.631556101;9.139640394;9.912889806;9.180738529;3.96;12.85071324;50.39551681;5.35;7.6;27.55349894;29.97;1.92
2012-03-23;1.59;13.42162884;6.381771293;3.55125142;9.063981119;9.960639757;9.352341118;4.15;13.28560799;50.10731527;5.45;7.6;27.56237285;30.2;1.68
2012-03-26;1.23;13.55068296;6.533546149;3.649401585;9.306090799;10.07523964;9.352341118;4.4;13.72050273;50.40545479;5.4;7.6;27.79309458;30.56;2.04
2012-03-27;1.23;13.41302523;6.620274637;3.649401585;9.28717598;10.24713946;9.352341118;4.48;13.58406516;50.38557882;5.25;7.6;27.92620327;30.57;1.92
2012-03-28;1.23;13.30978193;6.670866256;3.613710616;9.249346342;10.26623944;9.240799435;4.43;13.4305729;50.17688116;5.17;7.6;27.79309458;30.77;1.68
2012-03-29;1.23;12.99144843;6.641956759;3.952774822;9.306090799;10.26623944;9.240799435;4.28;13.39628937;50.26632301;5.12;7.6;28.09480762;31.02;1.92
2012-03-30;1.23;13.02586286;6.649184134;4.015947837;9.19638485;10.18983952;9.438142413;4.23;13.44771466;50.49489665;5.18;7.6;28.02381631;30.66;2.04
2012-04-02;1.23;13.22374585;6.779276867;4.10446144;9.362835255;10.28533942;9.223639176;4.25;13.78197908;50.59427649;5.13;7.6;28.25453804;30.93;2.16
2012-04-03;1.23;13.05167368;6.779276867;3.997388533;9.192601886;10.47633923;9.223639176;4.02;13.72198291;49.76942381;5.08;7.6;28.16579892;31.04;2.2152
2012-04-04;1.23;12.79356544;6.808186363;3.970620307;8.693250673;10.39993931;9.094937234;3.9;13.50771084;49.38184244;4.99;7.6;27.97057284;30.47;2.28
2012-04-05;1.23;12.81077265;6.786504241;3.926006595;8.784041803;10.31398939;9.103517364;3.9;13.81626261;50.15700519;5.01;7.6;27.95282501;30.21;2.4
2012-04-09;1.23;12.44942111;6.851550607;3.926006595;8.557063978;10.21848949;9.069196846;3.8;13.69627026;50.5843385;5.09;8;27.58012068;30.17;2.4
2012-04-10;1.35;12.36338503;6.858777981;3.970620307;8.439792102;10.22803948;9.017716069;3.51;13.44771466;49.80917575;5.16;8;27.36714677;29.69;2.4
2012-04-11;1.2;12.6473041;6.931051722;3.926006595;8.41709432;10.17073954;9.052036587;3.65;13.61056143;51.24024544;5.17;8;27.65998589;29.85;2.64
2012-04-12;1.2;12.69032214;7.046689707;4.024870579;8.401962465;10.21848949;9.017716069;3.76;13.80769173;51.62782682;5.12;8;28.0149424;30.19;2.4
2012-04-13;1.2;12.46662832;7.436967906;4.042002245;8.443575066;10.23758947;9.00913594;3.72;13.58484879;51.81664852;5.05;8;27.98832066;29.85;2.64
2012-04-16;1.2;12.56126802;7.718835494;4.173166556;8.564629906;10.13253958;9.017716069;3.71;13.88482967;51.93590432;5.1;8;27.97944675;29.9;2.28
2012-04-17;1.2;12.81077265;7.856155601;4.042002245;8.587327688;10.22803948;9.00913594;3.96;13.95339673;52.27379578;5.07;8;28.20129457;30.04;2.4
2012-04-18;1.2;12.56126802;7.776654487;3.973564811;9.011019627;10.18983952;9.069196846;3.93;13.81626261;51.71726868;5.03;8;28.04156414;29.69;2.4
2012-04-19;1.2;12.50964637;7.798336609;4.006311276;9.056415192;10.66733903;9.197898788;4.07;13.66198673;51.53838496;5.04;8;28.18354674;29.59;2.16
2012-04-20;1.2;12.49243915;7.834473479;3.881392884;9.071547047;10.77238892;9.197898788;3.66;13.75626644;51.65764077;5.01;8;28.24566413;29.61;1.92
2012-04-23;1.2;12.38059224;7.783881861;3.810010946;8.954275171;10.72463897;9.206478917;3.495;13.25915525;51.27999738;4.98;8.5;27.90845545;29.2;2.16
2012-04-24;1.2;12.26874534;7.661016502;3.91512085;9.116942612;10.75328894;9.223639176;3.48;13.47342731;51.21043149;5.04;9;27.92620327;29.06;2.4
2012-04-25;1.2;12.26874534;7.769427113;3.734167637;9.260695234;10.92518876;9.266539824;3.52;13.80769173;52.16447796;4.96;9;28.2900337;29.47;2.1
2012-04-26;1.2;12.40640307;7.733290242;3.765486462;9.707084955;11.05888863;9.438142413;3.92;13.51628172;53.01914458;5.07;9;28.59174673;30.25;2.208
2012-04-27;1.2;12.63009688;7.704380746;3.709630095;9.900016106;11.07798861;9.223639176;4.22;13.64484496;53.28747015;4.94;9;28.53850325;30.32;2.16
2012-04-30;1.2;12.38919585;7.762199738;3.952685595;10.16671505;11.00158869;9.240799435;4.17;13.49913996;53.45641587;5.03;9;28.39652065;30.01;2.4
2012-05-01;1.2;12.56126802;7.754972364;4.175843379;10.61499625;10.98248871;9.240799435;4.11;13.3791476;53.99306701;4.97;9;28.55625108;30.49;2.16
2012-05-02;1.2;13.73996234;7.769427113;4.389989193;10.66795774;10.85833883;9.223639176;4.2;13.41343113;54.19182669;4.95;9;27.70435546;30.35;1.92
2012-05-03;1.2;14.16153915;7.762199738;4.202611605;10.72091924;10.74373895;9.275119953;4.15;13.26772613;53.96325306;4.7;7.4;27.57124677;30.12;1.98
2012-05-04;1.2;13.80879121;7.733290242;4.006311276;10.74361702;10.87743881;9.420982154;3.81;13.02774142;53.48622983;4.55;8.5;27.29615547;29.67;1.872
2012-05-07;1.2;13.96365616;7.733290242;4.015234018;10.68687256;10.80103889;9.65264565;3.9;13.2334426;54.03281895;4.49;8.5;26.8968294;29.48;1.608
2012-05-08;1.2;14.01527781;7.617652257;3.970620307;10.94789706;10.7914889;9.343760989;4.02;13.56770702;53.26759418;4.25;8;26.91457723;29.31;1.488
2012-05-09;1.2;14.09271028;7.581515387;4.389989193;10.95924595;10.86788882;9.48962319;3.98;13.55056525;52.89988877;4.39;8;26.85245984;29.12;2.16
2012-05-10;1.2;14.2217644;7.646561754;4.452448389;10.95924595;11.09708859;9.48104306;4.35;13.71341202;52.70112909;4.26;8;26.72822506;28.88;1.68
2012-05-11;1.2;14.2217644;7.798336609;4.175843379;11.03490523;11.17348851;9.48104306;4.29;13.37057672;52.72100506;4.41;8;26.70160332;29.09;1.68
2012-05-14;1.2;14.25617884;7.558722914;3.818933688;10.49394141;11.17348851;9.601164873;4.29;13.26772613;51.58807488;4.46;8;26.61286419;29.19;1.8
2012-05-15;1.2;14.47987265;7.573244956;3.756474492;10.18752135;11.05888863;9.383229584;4.34;13.34486407;51.80671053;4.16;8;26.62173811;29.11;1.8
2012-05-16;1.2;14.47987265;7.420763514;3.604698646;9.536851587;10.86788882;9.64406552;4.12;13.67055761;51.41912916;4.1;8;26.45313377;28.65;2.064
2012-05-17;1.2;14.29919688;7.159366756;3.55125142;9.079112974;10.76283893;9.609745002;3.83;13.31915143;50.03774938;4.12;8;26.3377729;28.12;1.8
2012-05-18;1.2;14.08410667;6.890708977;3.426333029;8.549498051;10.62913907;9.661225779;3.55;13.4305729;49.57066413;4.16;8;26.04493378;27.49;1.68
2012-05-21;1.2;14.33361131;6.730966514;3.578019647;9.430928602;10.61958908;9.661225779;3.65;13.79054997;50.09737729;4;8;26.25790769;28.04;1.56
2012-05-22;1.2;14.1185211;6.868925914;3.74755175;9.756263484;10.91563877;9.867148886;3.76;13.37057672;50.43526874;4.27;8;26.24903377;28.04;1.56
2012-05-23;1.2;14.1099175;6.90523102;3.694015296;10.25939766;10.64823905;9.309440471;3.91;13.47342731;51.00173383;4.05;8;26.18691639;28.2;1.92
2012-05-24;1.2;14.01527781;7.043190419;3.792165461;10.02485391;10.68643901;9.438142413;4.03;13.55056525;51.99553223;4.15;8;25.89407727;29.85;1.56
2012-05-25;1.2;14.09271028;6.883447956;3.73853978;9.801659048;10.64823905;9.759897268;3.97;13.71341202;51.94584231;4.04;7.6;25.88520335;29.89;1.5624
2012-05-29;1.2;14.45406183;6.90523102;3.623525633;10.08159837;10.98248871;9.523943708;4;13.49056908;52.0750361;4.1;7.6;26.03605987;30.17;1.92
2012-05-30;1.2;14.31640409;6.796315704;3.658324327;9.850837577;11.01113868;9.489467893;4.04;13.25915525;51.60795085;4.11;7.8;25.62785988;29.55;1.68
2012-05-31;1.2;14.19595358;6.810837746;3.685092554;9.907582033;10.98248871;9.972129294;3.96;13.45628555;51.62782682;4.23;8.49;25.51249902;29.55;1.68
2012-06-01;1.2;14.06689946;6.672878346;3.488792224;9.551983442;10.74373895;9.549800568;3.59;13.33629319;51.01167181;4.02;7.75;25.24628164;28.65;1.68
2012-06-04;1.2;14.10131389;6.607529156;3.417499514;9.302307835;10.695989;9.48084894;3.51;13.75626644;50.92222996;4.02;7.75;25.17529034;28.38;1.68
2012-06-05;1.2;14.08410667;6.593007114;3.506637709;9.215299669;10.695989;9.48084894;3.45;13.76483732;51.07129972;4.01;8.49;25.51249902;28.8;1.92
2012-06-06;1.2;14.26478244;6.672878346;3.56026339;9.309873762;10.98248871;9.5067058;3.54;14.07338909;52.12472602;4.2;8.49;25.87632944;29.4;1.704
2012-06-07;0.582;14.2217644;6.716444472;3.542328678;9.321222654;10.98248871;9.618752197;3.82;14.19338144;52.12472602;4.06;8.49;25.92957292;29.07;1.704
2012-06-08;0.582;14.17014275;6.738227535;3.524483193;9.449843421;10.98248871;9.618752197;4.04;14.5105041;52.3234857;4.03;8.49;25.69885119;29.46;1.68
2012-06-11;0.582;13.92924172;6.600268135;3.501640973;9.423362675;10.9534601;9.2653751;4.02;14.08195997;51.8862144;4.04;8.49;25.47700337;28.89;1.8
2012-06-12;0.582;14.08410667;6.76727162;3.506637709;10.01728798;10.85863333;9.2653751;4.08;14.3133738;52.61168723;4;8.49;25.53912076;29;1.68
2012-06-13;0.582;13.85180925;6.868925914;3.453101255;10.02863687;10.7843201;9.273994054;4;14.01339291;52.80050893;4.11;7.55;25.60123815;28.8;1.8
2012-06-14;0.582;14.04108863;7.282804114;3.479869482;10.12699393;10.9341077;9.635990104;4.05;14.25337762;53.23778023;4.08;7.55;25.60123815;28.84;1.632
2012-06-15;0.582;13.95505255;7.515156788;3.426333029;10.04376873;11.10827933;9.868701851;4.16;14.24480674;53.38684999;4.05;7.55;25.93844683;29.02;1.68
2012-06-18;0.582;13.95505255;7.435285556;3.399564802;10.23669988;11.06957452;9.765274408;4.35;14.13338527;54.35083443;3.93;7.55;26.11592508;29.12;1.56
2012-06-19;0.582;14.28198966;7.52967883;3.479869482;10.30101026;11.22439374;9.446373125;4.4;14.8533394;54.8079817;4.09;7.55;26.30227725;29.13;1.68
2012-06-20;0.582;14.28198966;7.60228904;3.533405936;10.25939766;11.44694638;9.308469868;4.3;14.67335086;54.36077242;4.02;7.75;26.31115116;29.28;1.632
2012-06-21;0.582;14.35942214;7.580505977;3.408487544;10.15725764;11.55338459;9.273994054;3.9;14.15909791;53.66511354;4.01;7.75;26.22241204;28.4;1.68
2012-06-22;0.582;14.65194482;7.478851683;3.685092554;10.00593909;11.43727018;9.273994054;3.95;14.15909791;54.41046234;4;7.97;26.31115116;28.51;1.68
2012-06-25;0.582;14.51428708;7.457068619;3.533405936;9.756263484;11.44694638;9.257187094;4.17;14.09053085;55.29494291;3.95;7.65;26.01831204;28.04;1.608
2012-06-26;0.582;14.428251;7.457068619;3.55125142;9.828139795;11.53403219;9.334326729;4.26;14.32194468;56.79557849;3.8;7.65;25.78759031;28.06;1.56
2012-07-03;0.75;15.30581904;7.711204356;3.970620307;9.207733741;11.6114418;9.049901261;5.39;15.45843344;57.82912883;3.75;7.65;26.95007288;30.01;1.68
2012-07-05;0.75;15.45208038;7.783814567;4.042002245;8.901313678;11.42759398;9.032663353;5.37;15.51010508;57.55086528;3.82;7.65;26.78146854;30.11;1.68
2012-07-06;0.75;15.27140461;7.798336609;4.042002245;8.772692911;11.55338459;9.049901261;5.34;15.31203045;57.6005552;3.84;7.65;26.44425985;29.62;1.944
2012-07-09;0.75;15.32302626;7.950818051;4.265070801;8.568412869;11.68885142;8.877522189;5.28;15.33786627;58.06764044;3.75;7.7;26.38214246;29.48;1.92
2012-07-10;0.75;15.08212523;8.201323277;4.336452739;8.144720931;11.85334684;9.248137193;4.75;15.31203045;57.32229165;3.71;7.95;26.36439464;29.57;1.92
2012-07-11;0.66;15.09072883;8.270302977;4.327529997;7.834517904;11.70820382;8.963711725;4.67;15.33786627;56.4179351;3.71;7.95;26.50637724;29.57;1.92
2012-07-12;0.66;15.01329636;8.277563998;4.202611605;8.000968309;12.05654707;8.834427421;4.9;15.02783641;56.53719091;3.73;8.9;26.39989029;29.65;2.148
2012-07-13;0.66;15.10793605;8.488133609;4.050924987;8.954275171;12.16298529;9.075758121;4.9;14.86420953;56.55706688;3.69;8.5;26.44425985;30.19;1.8
2012-07-16;0.66;15.10793605;8.63335403;4.050924987;9.211516705;12.14363289;9.075758121;4.98;14.64891102;56.69619865;3.64;8.5;26.50637724;30.21;1.608
2012-07-17;0.66;15.19397213;8.727747303;4.077693214;9.086678902;12.2403949;9.075758121;4.85;14.1580304;57.04402809;3.67;8.5;26.51525116;30.42;2.148
2012-07-18;0.66;15.31442265;8.749530366;4.050924987;9.124508539;12.2403949;9.067139168;4.86;14.08913488;56.26886534;3.67;8.5;26.61286419;30.89;1.608
2012-07-19;0.66;15.15095409;8.749530366;4.050924987;8.7008166;12.2403949;9.067139168;4.88;13.93411995;56.14960953;3.68;8.5;26.56849463;30.825;1.92
2012-07-20;0.66;15.24559378;8.887489766;4.077693214;8.330086154;12.12428048;9.256756147;4.11;13.77910501;55.94091187;3.64;8.5;26.34664681;30.71;1.8
2012-07-23;0.66;14.77239533;8.829401598;3.997566988;8.065278692;12.03719467;9.067139168;4.27;13.77049307;55.95084985;3.63;8;25.83195988;30.04;1.8
2012-07-24;0.66;14.75518811;8.822140577;4.015234018;8.178767604;12.06622327;9.067139168;4.06;13.7963289;55.8017801;3.57;8;25.76984249;29.575;1.44
2012-07-25;0.66;14.75518811;8.851184661;4.015234018;8.454923957;12.09525188;9.071448645;3.8;13.89106024;55.99060179;3.609;8;25.50362511;29.86;1.56
2012-07-26;0.66;14.88424224;8.764052409;4.077693214;8.7008166;12.33715692;9.049901261;3.7;14.14941846;57.53098931;3.7;8;25.53912076;30.77;1.608
2012-07-27;0.6;15.22881675;8.880228745;4.113384183;8.697033637;12.33715692;9.049901261;3.76;14.36471698;58.4651598;3.55;8;26.1957903;31.07;1.944
2012-07-30;0.6;15.22838657;8.865706703;4.247225317;8.492753595;12.28877591;9.179185564;3.68;13.99440353;59.04156288;3.94;8;26.25790769;30.71;2.076
2012-07-31;0.6;15.16816131;8.894750787;4.247136089;8.572195833;12.2016901;9.136090796;3.6;14.00301547;58.69373344;3.91;7.76;26.39989029;30.29;2.16
